graphs/graph_16_03_05_26_16.png
0 2 99 0 57 48 0 
0 2 99 0 57 48 0 
0 2 99 0 57 48 0 
0 2 99 0 57 48 0 
0 2 99 0 57 48 0 
0 2 99 0 57 48 0 
0 2 99 0 57 48 0 
0 2 99 0 57 48 0 
0 2 99 0 57 48 0 
0 2 99 0 57 48 0 
0 2 99 0 57 48 0 
0 2 99 0 57 48 0 
0 2 99 0 57 48 0 
0 2 99 0 57 48 0 
0 2 99 0 57 48 0 
0 2 99 0 57 48 0 
0 2 99 0 57 48 0 
0 2 99 0 57 50 0 
0 2 99 0 57 50 0 
0 2 99 0 57 50 0 
0 2 99 0 57 50 0 
0 2 99 0 57 50 0 
0 2 99 0 57 50 0 
0 2 99 0 57 50 0 
0 2 99 0 57 50 0 
0 2 99 0 57 50 0 
0 2 99 0 57 50 0 
0 2 99 0 57 50 0 
0 2 99 0 57 50 0 
0 2 99 0 57 50 0 
0 2 99 0 57 50 0 
0 2 99 0 57 50 0 
0 2 99 0 57 50 0 
0 2 99 0 57 50 0 
0 2 99 0 57 50 0 
0 2 99 0 57 50 0 
0 2 99 0 57 50 0 
0 2 99 0 57 50 0 
0 2 99 0 57 50 0 
0 2 99 0 57 50 0 
0 2 99 0 57 50 0 
0 2 99 0 57 50 0 
0 2 99 0 57 50 0 
0 2 99 0 57 51 0 
0 2 99 0 57 51 0 
0 2 99 0 57 50 0 
0 2 99 0 57 51 0 
0 2 99 0 57 51 0 
0 2 99 0 57 51 0 
0 2 99 0 57 51 0 
0 2 99 0 57 51 0 
0 2 99 0 57 51 0 
0 2 99 0 57 51 0 
0 2 99 0 57 51 0 
0 2 99 0 57 51 0 
0 2 99 0 57 51 0 
0 2 99 0 57 51 0 
0 2 99 0 57 51 0 
0 2 99 0 57 51 0 
0 2 99 0 57 51 0 
0 2 99 0 57 51 0 
0 2 99 0 57 51 0 
